,STATE,COUNTY,County_Population,countyFIPS,County_Area in m2 - Total area,County_Area in m2 - Water area,County_Area in m2 - Land area,County_Population_Density_m2
3025,West Virginia,Nicholas County,25324,54067,1694923594.923595,19632219.63221963,1675265475.2654755,1.5116410129556907e-05
3026,West Virginia,Ohio County,42547,54069,282362082.36208236,8288008.2880082885,274074074.07407403,0.0001552390540540541
3027,West Virginia,Pendleton County,7056,54071,1808210308.210308,5439005.439005439,1802771302.7713027,3.913973996120968e-06
3028,West Virginia,Pleasants County,7507,54073,348484848.4848485,11499611.4996115,336959336.95933694,2.2278652574942352e-05
3029,West Virginia,Pocahontas County,8531,54075,2439316239.3162394,3988603.9886039887,2435327635.3276353,3.503019419747309e-06
3030,West Virginia,Preston County,33837,54077,1687101787.101787,6682206.682206683,1680393680.3936803,2.013635280517879e-05
3031,West Virginia,Putnam County,56652,54079,907536907.5369074,12250712.250712251,895286195.2861953,6.327808950733358e-05
3032,West Virginia,Raleigh County,76232,54081,1578218078.2180784,10360010.36001036,1567858067.858068,4.8621748079623354e-05
3033,West Virginia,Randolph County,29065,54083,2693473193.4731936,699300.6993006994,2692773892.773893,1.0793702389196676e-05
3034,West Virginia,Ritchie County,9932,54085,1175084175.084175,4428904.428904429,1170655270.6552706,8.484137259673888e-06
3035,West Virginia,Roane County,14205,54087,1252836052.836053,414400.4144004144,1252421652.4216526,1.1342026842584166e-05
3036,West Virginia,Summers County,13018,54089,952421652.4216524,18829318.82931883,933592333.5923336,1.3943987682405816e-05
3037,West Virginia,Taylor County,16951,54091,455011655.01165503,7536907.536907537,447474747.4747475,3.7881467268623024e-05
3038,West Virginia,Tucker County,7027,54093,1090546490.5464907,5516705.516705517,1085003885.003885,6.476474505872243e-06
3039,West Virginia,Tyler County,8909,54095,675213675.2136751,11396011.396011397,663791763.7917639,1.3421377736158256e-05
3040,West Virginia,Upshur County,24605,54097,918803418.8034188,310800.3108003108,918518518.5185184,2.678770161290323e-05
3041,West Virginia,Wayne County,40708,54099,1326366226.3662264,15876715.876715876,1310489510.4895105,3.1063201707577375e-05
3042,West Virginia,Webster County,8518,54101,1440637140.6371408,7148407.148407148,1433488733.4887335,5.9421464578025905e-06
3043,West Virginia,Wetzel County,15614,54103,935845635.8456358,8469308.46930847,927376327.3763274,1.6836746355359436e-05
3044,West Virginia,Wirt County,5797,54105,608054908.054908,5853405.853405853,602201502.2015022,9.626345963614469e-06
3045,West Virginia,Wood County,85556,54107,975835275.8352758,27220927.22092722,948614348.6143486,9.019049746082018e-05
3046,West Virginia,Wyoming County,21711,54109,1299715099.7150998,6138306.138306139,1293576793.5767937,1.678369626589248e-05
3047,Wisconsin,Adams County,20073,55001,1783346283.3462832,111137011.13701113,1672235172.2351723,1.2003694416479517e-05
3048,Wisconsin,Ashland County,15712,55003,5937270137.270138,3230613830.6138306,2706656306.6563067,5.804948327336752e-06
3049,Wisconsin,Barron County,45252,55005,2304480704.4807043,70059570.05957006,2234421134.4211345,2.0252225197343255e-05
3050,Wisconsin,Bayfield County,14992,55007,5287930587.930588,1460269360.26936,3827661227.661227,3.916752060411677e-06
3051,Wisconsin,Brown County,259786,55009,1594690494.6904948,222740222.74022275,1371950271.950272,0.00018935525967038566
3052,Wisconsin,Buffalo County,13167,55011,1837839937.839938,98316498.31649832,1739549339.5493395,7.569201804538145e-06
3053,Wisconsin,Burnett County,15258,55013,2279797979.79798,151204351.20435122,2128593628.5936286,7.168113159335645e-06
3054,Wisconsin,Calumet County,49807,55015,1028438228.4382284,204195804.1958042,824242424.2424242,6.042761029411765e-05
3055,Wisconsin,Chippewa County,63635,55017,2696917896.9178967,85236985.23698522,2611680911.6809115,2.4365533980582524e-05
3056,Wisconsin,Clark County,34491,55019,3156669256.6692567,23232323.232323233,3133436933.4369335,1.1007402010216396e-05
3057,Wisconsin,Columbia County,56954,55021,2061564361.5643616,78839678.83967884,1982724682.7246826,2.8725117761550823e-05
3058,Wisconsin,Crawford County,16288,55023,1551955451.955452,73944573.94457395,1478010878.0108778,1.102021659131532e-05
3059,Wisconsin,Dane County,529843,55025,3207070707.0707073,106216006.2160062,3100854700.854701,0.00017086998621830207
3060,Wisconsin,Dodge County,87776,55027,2349261849.2618494,81403781.4037814,2267858067.858068,3.8704362166236495e-05
3061,Wisconsin,Door County,27439,55029,6138953638.953639,4890624190.62419,1248329448.3294485,2.198057575003112e-05
3062,Wisconsin,Douglas County,43402,55031,3832375032.3750324,454649054.64905465,3377725977.725978,1.2849473369423527e-05
3063,Wisconsin,Dunn County,44498,55033,2237425537.4255376,35638435.63843564,2201787101.7871017,2.0209946712778347e-05
3064,Wisconsin,Eau Claire County,102991,55035,1671199171.1991713,18803418.803418804,1652369852.3698525,6.232926596445028e-05
3065,Wisconsin,Florence County,4337,55037,1288578088.5780885,24164724.164724164,1264439264.4392645,3.4299789020893074e-06
3066,Wisconsin,Fond du Lac County,102315,55039,1983527583.5275836,119891219.89121988,1863636363.6363635,5.490073170731708e-05
3067,Wisconsin,Forest County,9018,55041,2709997409.99741,83553483.55348355,2626443926.443927,3.433539893695701e-06
3068,Wisconsin,Grant County,51828,55043,3064853664.853665,94509194.50919451,2970344470.34447,1.7448481318393863e-05
3069,Wisconsin,Green County,36864,55045,1513752913.752914,1320901.320901321,1512457912.4579127,2.4373570792520032e-05
3070,Wisconsin,Green Lake County,18757,55047,984977984.977985,79927479.92747992,905050505.050505,2.0724810267857143e-05
3071,Wisconsin,Iowa County,23620,55049,1988940688.9406888,13882413.882413883,1975084175.084175,1.1958983975451755e-05
3072,Wisconsin,Iron County,5715,55051,2380626780.6267805,416964516.964517,1963662263.6622636,2.9103782792777347e-06
3073,Wisconsin,Jackson County,20506,55053,2590727790.727791,32530432.530432533,2558197358.197358,8.015800631757988e-06
3074,Wisconsin,Jefferson County,84652,55055,1509298109.2981093,68013468.01346801,1441258741.2587414,5.873476952935468e-05
3075,Wisconsin,Juneau County,26419,55057,2082439782.4397824,96089096.0890961,1986350686.3506863,1.3300269776902716e-05
3076,Wisconsin,Kenosha County,168330,55059,1952913752.9137528,1248433048.4330485,704454804.4548045,0.00023895074451266588
3077,Wisconsin,Kewaunee County,20360,55061,2808339808.3398085,1921212121.2121212,887127687.1276871,2.2950472965082333e-05
3078,Wisconsin,La Crosse County,117850,55063,1243019943.019943,73141673.14167313,1169878269.87827,0.0001007369766875512
3079,Wisconsin,Lafayette County,16735,55065,1643537943.5379436,2538202.538202538,1640999740.999741,1.0198051579096893e-05
3080,Wisconsin,Langlade County,19164,55067,2299611499.6115,44651644.65164465,2254959854.959855,8.49859919139943e-06
3081,Wisconsin,Lincoln County,27848,55069,2349132349.132349,72597772.5977726,2276534576.5345764,1.2232627734734975e-05
3082,Wisconsin,Manitowoc County,79407,55071,3869671069.6710696,2343926443.926444,1525718725.718726,5.2045635058056625e-05
3083,Wisconsin,Marathon County,135264,55073,4082646982.6469827,81144781.14478114,4001502201.5022016,3.38033051560538e-05
3084,Wisconsin,Marinette County,40537,55075,4014529914.5299144,390209790.2097902,3624320124.320124,1.1184718404973739e-05
3085,Wisconsin,Marquette County,15207,55077,1202538202.5382025,22533022.53302253,1180005180.0051801,1.2887231562774363e-05
3086,Wisconsin,Menominee County,4579,55078,945247345.2473452,19036519.036519036,926210826.2108263,4.943798831128883e-06
3087,Wisconsin,Milwaukee County,954209,55079,3080911680.9116807,2455685055.6850557,625226625.2266252,0.0015261810062137532
3088,Wisconsin,Monroe County,45502,55081,2352292152.2921524,19269619.26961927,2333022533.022533,1.9503455005661762e-05
3089,Wisconsin,Oconto County,37556,55083,2975369075.3690753,390598290.5982906,2584796684.7966847,1.4529576047856191e-05
3090,Wisconsin,Oneida County,35345,55085,3201217301.2173014,318622118.6221186,2882595182.595183,1.2261520526159734e-05
3091,Wisconsin,Outagamie County,184754,55087,1669489769.4897697,18311318.31131831,1651178451.178451,0.00011189220636215335
3092,Wisconsin,Ozaukee County,88284,55089,2890960890.9608912,2287283087.2830873,603677803.6778038,0.00014624357473828727
3093,Wisconsin,Pepin County,7262,55091,644107744.1077441,43278943.27894328,600828800.8288008,1.2086637641175964e-05
3094,Wisconsin,Pierce County,41603,55093,1532944832.944833,46956746.95674696,1486013986.013986,2.799637176470588e-05
3095,Wisconsin,Polk County,43349,55095,2477104377.1043773,109945609.94560996,2367158767.158767,1.8312671123462732e-05
3096,Wisconsin,Portage County,70599,55097,2130691530.6915307,56928256.92825693,2073763273.7632737,3.404390505570266e-05
3097,Wisconsin,Price County,13490,55099,3311111111.111111,62263662.263662264,3248847448.8474493,4.1522417449257795e-06
3098,Wisconsin,Racine County,195398,55101,2051592851.5928516,1190416990.4169905,861175861.1758612,0.00022689674526315789
3099,Wisconsin,Richland County,17539,55103,1526288526.2885263,8158508.158508158,1518130018.130018,1.1553028917512583e-05
3100,Wisconsin,Rock County,161769,55105,1880626780.6267807,20616420.616420615,1859984459.9844599,8.697330729384243e-05
3101,Wisconsin,Rusk County,14183,55107,2410981610.981611,44807044.80704481,2366200466.200466,5.993997635700916e-06
3102,Wisconsin,St. Croix County,87917,55109,1905413105.4131052,34576534.57653458,1870836570.836571,4.699341533648055e-05
3103,Wisconsin,Sauk County,63596,55111,2197927997.927998,45868945.868945874,2152033152.033152,2.9551589360933925e-05
3104,Wisconsin,Sawyer County,16370,55113,3497202797.2027974,240766640.76664075,3256410256.4102564,5.027007874015748e-06
3105,Wisconsin,Shawano County,41009,55115,2355529655.5296555,42501942.5019425,2313027713.027713,1.772957572839451e-05
3106,Wisconsin,Sheboygan County,115205,55117,3292463092.4630923,1968298368.2983685,1324190624.1906242,8.700031392414967e-05
3107,Wisconsin,Taylor County,20356,55119,2549650349.6503496,24734524.734524738,2524941724.941725,8.0619682422452e-06
3108,Wisconsin,Trempealeau County,29438,55121,1921756021.7560217,23361823.36182336,1898368298.3682985,1.5507001473477406e-05
3109,Wisconsin,Vernon County,30516,55123,2114504014.5040145,64309764.3097643,2050194250.1942503,1.4884443265367998e-05
3110,Wisconsin,Vilas County,21593,55125,2636208236.208236,417612017.61201763,2218596218.5962186,9.73273091291151e-06
3111,Wisconsin,Walworth County,103013,55127,1493291893.2918932,55503755.5037555,1437788137.7881377,7.164685623187362e-05
3112,Wisconsin,Washburn County,15689,55129,2210101010.1010103,145558145.55814555,2064516964.5169647,7.5993562996324215e-06
3113,Wisconsin,Washington County,134535,55131,1128515928.5159285,13001813.001813,1115514115.5141156,0.00012060358370095194
3114,Wisconsin,Waukesha County,398879,55133,1503755503.755504,80341880.34188034,1423387723.3877234,0.00028023214858889677
3115,Wisconsin,Waupaca County,51444,55135,1981869981.869982,45299145.299145296,1936570836.5708368,2.656448141659199e-05
3116,Wisconsin,Waushara County,24116,55137,1650893550.8935509,29163429.163429163,1621730121.7301216,1.4870538369400304e-05
3117,Wisconsin,Winnebago County,169926,55139,1498497798.4977987,373167573.1675732,1125330225.3302255,0.00015100100945936612
3118,Wisconsin,Wood County,73274,55141,2096451696.4516966,42268842.26884227,2054182854.1828542,3.567063168246923e-05
3119,Wyoming,Albany County,38102,56001,11159777259.77726,90520590.52059053,11069256669.25667,3.442146219792973e-06
3120,Wyoming,Big Horn County,11901,56003,8181533281.533281,56436156.43615644,8125097125.097125,1.4647209524720283e-06
3121,Wyoming,Campbell County,47708,56005,12449391349.39135,10360010.36001036,12439031339.03134,3.835346877075651e-06
3122,Wyoming,Carbon County,15477,56007,20626754726.754726,172002072.002072,20454752654.752655,7.566456686731885e-07
3123,Wyoming,Converse County,13997,56009,11046542346.542345,26392126.392126393,11020150220.15022,1.270127876696875e-06
3124,Wyoming,Crook County,7410,56011,7421134421.134421,28205128.205128208,7392929292.929293,1.002309058614565e-06
3125,Wyoming,Fremont County,40076,56013,23998238798.238796,212121212.12121212,23786091686.091686,1.6848501438945274e-06
3126,Wyoming,Goshen County,13438,56015,5781351981.351981,17586117.586117588,5763765863.765863,2.3314618111881515e-06
3127,Wyoming,Hot Springs County,4680,56017,5196607096.607097,6008806.008806009,5190598290.59829,9.016301663098962e-07
3128,Wyoming,Johnson County,8515,56019,10812224812.224813,52939652.93965294,10759259259.259258,7.914113597246128e-07
3129,Wyoming,Laramie County,97692,56021,6960787360.787361,4273504.273504273,6956513856.513856,1.4043240912763274e-05
3130,Wyoming,Lincoln County,19011,56023,10607122507.122507,49935249.93524994,10557187257.187258,1.8007637391349146e-06
3131,Wyoming,Natrona County,80610,56025,13922973322.973322,91452991.45299146,13831520331.520332,5.827992734558596e-06
3132,Wyoming,Niobrara County,2448,56027,6806423206.423206,4972804.972804973,6801450401.450401,3.599232304153783e-07
3133,Wyoming,Park County,29121,56029,18045635845.635845,65630665.63066563,17980005180.00518,1.6196324588595925e-06
3134,Wyoming,Platte County,8673,56031,5467132867.132868,69049469.04946905,5398109298.109299,1.6066736557256705e-06
3135,Wyoming,Sheridan County,30012,56033,6545143745.143745,7977207.977207977,6537140637.140636,4.5909980625913735e-06
3136,Wyoming,Sublette County,9951,56035,12783501683.501684,127350427.35042736,12656151256.151257,7.86257986223381e-07
3137,Wyoming,Sweetwater County,44117,56037,27171950271.95027,166899766.8997669,27005050505.050503,1.6336573779689547e-06
3138,Wyoming,Teton County,23059,56039,10920305620.30562,572261072.2610723,10348044548.044548,2.2283437119873454e-06
3139,Wyoming,Uinta County,20609,56041,5406811706.8117075,16342916.342916341,5390468790.468791,3.823229630127903e-06
3140,Wyoming,Washakie County,8129,56043,5808598808.598808,10774410.774410775,5797850297.850298,1.4020713854950748e-06
3141,Wyoming,Weston County,7100,56045,6216058016.058016,4998704.998704999,6211059311.059312,1.143122234778511e-06
3142,Puerto Rico,Adjuntas Municipio,18181,72001,173789173.78917378,1061901.0619010618,172727272.72727272,0.00010525842105263158
3143,Puerto Rico,Aguada Municipio,38643,72003,117948717.94871795,38047138.04713804,79901579.9015799,0.00048363248946515396
3144,Puerto Rico,Aguadilla Municipio,54166,72005,195752395.75239575,101139601.13960113,94612794.61279462,0.0005725018505338078
3145,Puerto Rico,Aguas Buenas Municipio,26275,72007,77959077.95907797,25900.0259000259,77907277.9072779,0.00033725989029255324
3146,Puerto Rico,Aibonito Municipio,23457,72009,81170681.17068116,77700.0777000777,81092981.09298109,0.00028926054615138936
3147,Puerto Rico,Añasco Municipio,27368,72011,116368816.36881638,14607614.607614607,101761201.76120175,0.00026894336472384835
3148,Puerto Rico,Arecibo Municipio,87242,72013,443382543.3825434,117197617.1976172,326210826.2108262,0.00026744054148471614
3149,Puerto Rico,Arroyo Municipio,18111,72015,92333592.33359233,53457653.45765346,38875938.87593888,0.00046586656229180546
3150,Puerto Rico,Barceloneta Municipio,24299,72017,80082880.0828801,31649831.649831653,48407148.40714841,0.0005019713162118779
3151,Puerto Rico,Barranquitas Municipio,28755,72019,88785288.7852888,77700.0777000777,88707588.7075887,0.0003241549051094891
3152,Puerto Rico,Bayamón Municipio,182955,72021,115281015.28101528,492100.4921004921,114788914.78891478,0.0015938385717509027
